Date,Midnight population,24-hour population,Book-ins,Book-outs,N,N2,BI,BO
2009-10-06,31393.0,32393.0,1000.0,1000.0,32637,31239,1222,1398
2009-10-07,31391.0,32426.0,1033.0,1035.0,32504,31242,1265,1262
2009-10-08,31364.0,32415.0,1024.0,1051.0,32467,30835,1225,1632
2009-10-09,31337.0,32390.0,1025.0,1052.0,32229,30815,1394,1414
2009-10-10,31321.0,32324.0,987.0,1003.0,31100,30916,285,184
2009-10-11,31322.0,32272.0,951.0,951.0,31137,31116,221,21
2009-10-12,31323.0,32275.0,954.0,952.0,31425,31171,309,254
2009-10-13,31332.0,32321.0,998.0,989.0,32708,31577,1537,1131
2009-10-14,31329.0,32326.0,994.0,998.0,32940,31496,1363,1444
2009-10-15,31313.0,32312.0,984.0,999.0,32659,31279,1163,1380
2009-10-16,31302.0,32300.0,987.0,998.0,32748,31413,1469,1335
2009-10-17,31299.0,32260.0,958.0,960.0,31706,31383,293,323
2009-10-18,31311.0,32227.0,927.0,916.0,31654,31566,271,88
2009-10-19,31321.0,32272.0,961.0,951.0,32866,31617,1300,1249
2009-10-20,31329.0,32320.0,999.0,992.0,32972,31663,1355,1309
2009-10-21,31322.0,32326.0,998.0,1005.0,32928,31525,1265,1403
2009-10-22,31301.0,32313.0,992.0,1012.0,32623,31062,1098,1561
2009-10-23,31270.0,32291.0,990.0,1021.0,32263,30817,1201,1446
2009-10-24,31249.0,32224.0,954.0,975.0,31038,30900,221,138
2009-10-25,31248.0,32170.0,921.0,922.0,31142,31124,242,18
2009-10-26,31255.0,32205.0,957.0,949.0,32431,31342,1307,1089
2009-10-27,31252.0,32250.0,995.0,999.0,32672,31174,1330,1498
2009-10-28,31237.0,32246.0,995.0,1010.0,32444,31133,1270,1311
2009-10-29,31209.0,32225.0,989.0,1016.0,32379,30744,1246,1635
2009-10-30,31182.0,32193.0,984.0,1011.0,31963,30622,1219,1341
2009-10-31,31162.0,32131.0,949.0,969.0,30860,30596,238,264
2009-11-01,31161.0,32076.0,914.0,915.0,30823,30811,227,12
2009-11-02,31163.0,32104.0,944.0,941.0,32029,31065,1218,964
2009-11-03,31151.0,32139.0,976.0,988.0,32283,30861,1218,1422
2009-11-04,31130.0,32124.0,973.0,994.0,32076,30791,1215,1285
2009-11-05,31104.0,32104.0,974.0,1000.0,32057,30466,1266,1591
2009-11-06,31070.0,32076.0,972.0,1006.0,31649,30218,1183,1431
2009-11-07,31053.0,32010.0,940.0,957.0,30502,30334,284,168
2009-11-08,31043.0,31953.0,900.0,910.0,30520,30502,186,18
2009-11-09,31025.0,31975.0,932.0,949.0,31744,30395,1242,1349
2009-11-10,30999.0,31999.0,973.0,1000.0,31856,30318,1461,1538
2009-11-11,30972.0,31974.0,975.0,1002.0,30685,30361,367,324
2009-11-12,30923.0,31942.0,970.0,1019.0,31743,30104,1382,1639
2009-11-13,30863.0,31888.0,966.0,1025.0,31336,29710,1232,1626
2009-11-14,30811.0,31796.0,933.0,985.0,29901,29725,191,176
2009-11-15,30761.0,31702.0,891.0,942.0,29926,29897,201,29
2009-11-16,30714.0,31684.0,924.0,971.0,31169,29962,1272,1207
2009-11-17,30655.0,31672.0,958.0,1017.0,31275,29804,1313,1471
2009-11-18,30587.0,31610.0,955.0,1022.0,31000,29596,1196,1404
2009-11-19,30508.0,31540.0,953.0,1032.0,30882,29284,1286,1598
2009-11-20,30423.0,31458.0,950.0,1035.0,30463,28963,1179,1500
2009-11-21,30354.0,31345.0,922.0,991.0,29243,29006,280,237
2009-11-22,30299.0,31242.0,888.0,943.0,29171,29154,165,17
2009-11-23,30236.0,31225.0,926.0,989.0,30531,29025,1377,1506
2009-11-24,30165.0,31198.0,962.0,1033.0,30326,28975,1301,1351
2009-11-25,30078.0,31126.0,962.0,1048.0,30285,28749,1310,1536
2009-11-26,30001.0,31003.0,924.0,1001.0,28959,28865,210,94
2009-11-27,29924.0,30912.0,910.0,988.0,29714,28822,849,892
2009-11-28,29860.0,30799.0,875.0,938.0,28992,28828,170,164
2009-11-29,29806.0,30700.0,840.0,895.0,29006,28979,178,27
2009-11-30,29760.0,30680.0,874.0,919.0,30247,29243,1268,1004
2009-12-01,29702.0,30666.0,905.0,964.0,30398,29048,1155,1350
2009-12-02,29627.0,30606.0,904.0,979.0,30236,28820,1188,1416
2009-12-03,29549.0,30529.0,903.0,980.0,29989,28528,1169,1461
2009-12-04,29465.0,30452.0,903.0,986.0,29749,28279,1221,1470
2009-12-05,29392.0,30333.0,868.0,941.0,28503,28262,224,241
2009-12-06,29331.0,30225.0,833.0,894.0,28409,28396,147,13
2009-12-07,29277.0,30197.0,866.0,920.0,29652,28703,1256,949
2009-12-08,29218.0,30180.0,903.0,962.0,30003,28742,1300,1261
2009-12-09,29162.0,30122.0,904.0,960.0,30012,28718,1270,1294
2009-12-10,29101.0,30054.0,892.0,953.0,29820,28479,1102,1341
2009-12-11,29032.0,30022.0,921.0,990.0,29711,28294,1232,1417
2009-12-12,28975.0,29915.0,883.0,941.0,28546,28382,252,164
2009-12-13,28934.0,29821.0,846.0,887.0,28514,28500,132,14
2009-12-14,28906.0,29818.0,884.0,913.0,29822,28873,1322,949
2009-12-15,28860.0,29824.0,918.0,964.0,30100,28519,1227,1581
2009-12-16,28804.0,29775.0,915.0,971.0,29691,28294,1172,1397
2009-12-17,28746.0,29712.0,908.0,966.0,29398,28051,1104,1347
2009-12-18,28679.0,29652.0,906.0,973.0,29196,27595,1145,1601
2009-12-19,28626.0,29551.0,871.0,925.0,27830,27681,235,149
2009-12-20,28588.0,29464.0,838.0,876.0,27861,27826,180,35
2009-12-21,28550.0,29458.0,870.0,908.0,29067,27868,1241,1199
2009-12-22,28505.0,29456.0,906.0,951.0,29114,27815,1246,1299
2009-12-23,28460.0,29405.0,899.0,944.0,28986,27680,1171,1306
2009-12-24,28419.0,29339.0,878.0,919.0,28355,27745,675,610
2009-12-25,28390.0,29260.0,840.0,870.0,27912,27855,167,57
2009-12-26,28360.0,29228.0,839.0,868.0,28017,27971,162,46
2009-12-27,28333.0,29174.0,814.0,841.0,28074,28016,103,58
2009-12-28,28311.0,29182.0,849.0,871.0,29235,28163,1219,1072
2009-12-29,28280.0,29188.0,877.0,907.0,29188,28066,1025,1122
2009-12-30,28239.0,29148.0,868.0,909.0,29052,28004,986,1048
2009-12-31,28206.0,29098.0,859.0,892.0,28897,28040,893,857
2010-01-01,28184.0,29030.0,824.0,846.0,28196,28168,156,28
2010-01-02,28177.0,28974.0,791.0,798.0,28323,28315,155,8
2010-01-03,28181.0,28931.0,754.0,751.0,28451,28397,136,54
2010-01-04,28198.0,28965.0,785.0,767.0,29525,28796,1128,729
2010-01-05,28210.0,29019.0,821.0,809.0,30020,28747,1224,1273
2010-01-06,28213.0,29030.0,820.0,817.0,29978,28776,1231,1202
2010-01-07,28207.0,29027.0,814.0,819.0,29905,28584,1129,1321
2010-01-08,28186.0,29013.0,806.0,827.0,29607,28074,1023,1533
2010-01-09,28175.0,28962.0,776.0,787.0,28298,28158,224,140
2010-01-10,28174.0,28916.0,741.0,742.0,28314,28266,156,48
2010-01-11,28178.0,28946.0,772.0,768.0,29446,28495,1180,951
2010-01-12,28176.0,28986.0,808.0,810.0,29718,28444,1223,1274
2010-01-13,28156.0,28978.0,802.0,822.0,29586,28270,1142,1316
2010-01-14,28138.0,28952.0,796.0,814.0,29316,27979,1046,1337
2010-01-15,28119.0,28933.0,795.0,814.0,29135,27731,1156,1404
2010-01-16,28110.0,28884.0,765.0,774.0,27930,27785,199,145
2010-01-17,28119.0,28842.0,732.0,723.0,27931,27869,146,62
2010-01-18,28129.0,28850.0,730.0,720.0,28055,27976,186,79
2010-01-19,28145.0,28898.0,769.0,753.0,29309,28307,1333,1002
2010-01-20,28165.0,28917.0,772.0,752.0,29645,28461,1338,1184
2010-01-21,28183.0,28937.0,772.0,754.0,29694,28341,1233,1353
2010-01-22,28203.0,28956.0,774.0,753.0,29575,28304,1234,1271
2010-01-23,28223.0,28963.0,760.0,740.0,28557,28339,253,218
2010-01-24,28243.0,28983.0,760.0,740.0,28517,28458,178,59
2010-01-25,28265.0,29041.0,797.0,776.0,29746,28612,1288,1134
2010-01-26,28282.0,29104.0,839.0,822.0,29972,28546,1360,1426
2010-01-27,28296.0,29125.0,842.0,829.0,29854,28574,1308,1280
2010-01-28,28304.0,29146.0,850.0,841.0,29822,28318,1248,1504
2010-01-29,28304.0,29158.0,854.0,854.0,29427,28004,1109,1423
2010-01-30,28302.0,29135.0,831.0,834.0,28209,27960,205,249
2010-01-31,28299.0,29133.0,832.0,834.0,28134,28084,174,50
2010-02-01,28302.0,29169.0,870.0,867.0,29401,28408,1317,993
2010-02-02,28307.0,29210.0,908.0,903.0,29672,28537,1264,1135
2010-02-03,28292.0,29218.0,911.0,925.0,29754,28359,1217,1395
2010-02-04,28275.0,29202.0,910.0,927.0,29560,28224,1201,1336
2010-02-05,28241.0,29182.0,907.0,940.0,29362,27771,1138,1591
2010-02-06,28219.0,29119.0,878.0,900.0,28026,27919,255,107
2010-02-07,28218.0,29068.0,849.0,850.0,28076,28039,157,37
2010-02-08,28221.0,29098.0,880.0,878.0,29206,28243,1167,963
2010-02-09,28222.0,29140.0,920.0,919.0,29579,28290,1336,1289
2010-02-10,28211.0,29138.0,916.0,927.0,29361,28172,1071,1189
2010-02-11,28195.0,29123.0,912.0,928.0,29272,27964,1100,1308
2010-02-12,28186.0,29110.0,915.0,924.0,29195,28004,1231,1191
2010-02-13,28187.0,29074.0,888.0,887.0,28245,28005,241,240
2010-02-14,28201.0,29043.0,856.0,842.0,28207,28145,202,62
2010-02-15,28209.0,29058.0,857.0,849.0,28373,28028,228,345
2010-02-16,28224.0,29109.0,900.0,886.0,29471,28313,1443,1158
2010-02-17,28239.0,29165.0,942.0,926.0,29729,28437,1416,1292
2010-02-18,28239.0,29177.0,938.0,938.0,29667,28319,1230,1348
2010-02-19,28229.0,29171.0,932.0,942.0,29475,28155,1156,1320
2010-02-20,28228.0,29131.0,902.0,904.0,28491,28294,336,197
2010-02-21,28231.0,29095.0,868.0,865.0,28504,28397,210,107
2010-02-22,28237.0,29135.0,904.0,898.0,29741,28517,1344,1224
2010-02-23,28244.0,29183.0,947.0,939.0,29968,28680,1451,1288
2010-02-24,28245.0,29190.0,946.0,945.0,29952,28649,1272,1303
2010-02-25,28240.0,29187.0,942.0,947.0,29880,28389,1231,1491
2010-02-26,28233.0,29178.0,938.0,945.0,29592,28380,1203,1212
2010-02-27,28237.0,29138.0,905.0,901.0,28618,28438,238,180
2010-02-28,28258.0,29112.0,875.0,854.0,28644,28612,206,32
2010-03-01,28290.0,29171.0,913.0,881.0,29977,28921,1365,1056
2010-03-02,28320.0,29244.0,955.0,925.0,30336,28989,1415,1347
2010-03-03,28343.0,29278.0,958.0,935.0,30410,29098,1421,1312
2010-03-04,28356.0,29301.0,959.0,946.0,30373,28928,1275,1445
2010-03-05,28378.0,29319.0,964.0,942.0,30294,29005,1366,1289
2010-03-06,28406.0,29311.0,933.0,904.0,29300,29088,295,212
2010-03-07,28456.0,29308.0,902.0,852.0,29284,29258,196,26
2010-03-08,28506.0,29396.0,941.0,890.0,30674,29436,1416,1238
2010-03-09,28553.0,29491.0,985.0,938.0,30911,29434,1475,1477
2010-03-10,28590.0,29543.0,990.0,952.0,30755,29362,1321,1393
2010-03-11,28619.0,29580.0,990.0,961.0,30704,29154,1342,1550
2010-03-12,28649.0,29619.0,1000.0,970.0,30525,29079,1371,1446
2010-03-13,28690.0,29624.0,975.0,934.0,29429,29183,350,246
2010-03-14,28732.0,29629.0,939.0,897.0,29346,29282,163,64
2010-03-15,28792.0,29710.0,978.0,918.0,30677,29787,1395,890
2010-03-16,28852.0,29809.0,1017.0,956.0,31158,29951,1371,1207
2010-03-17,28920.0,29913.0,1061.0,993.0,31496,30068,1545,1428
2010-03-18,28973.0,29975.0,1055.0,1003.0,31349,29886,1281,1463
2010-03-19,29022.0,30025.0,1053.0,1004.0,31234,29913,1348,1321
2010-03-20,29079.0,30043.0,1021.0,964.0,30184,30027,271,157
2010-03-21,29148.0,30070.0,991.0,922.0,30282,30229,255,53
2010-03-22,29225.0,30173.0,1025.0,948.0,31595,30603,1366,992
2010-03-23,29299.0,30289.0,1064.0,990.0,31971,30614,1368,1357
2010-03-24,29370.0,30367.0,1069.0,998.0,32104,30654,1490,1450
2010-03-25,29434.0,30435.0,1065.0,1001.0,32007,30610,1353,1397
2010-03-26,29488.0,30504.0,1070.0,1016.0,32023,30263,1413,1760
2010-03-27,29556.0,30529.0,1041.0,973.0,30607,30416,344,191
2010-03-28,29629.0,30564.0,1008.0,935.0,30645,30585,229,60
2010-03-29,29708.0,30675.0,1046.0,967.0,31945,30805,1360,1140
2010-03-30,29792.0,30795.0,1087.0,1004.0,32266,31126,1461,1140
2010-03-31,29876.0,30879.0,1087.0,1003.0,32493,31446,1367,1047
2010-04-01,29961.0,30959.0,1083.0,998.0,32736,31554,1290,1182
2010-04-02,30049.0,31041.0,1080.0,993.0,32874,31719,1320,1155
2010-04-03,30145.0,31095.0,1046.0,950.0,31971,31817,252,154
2010-04-04,30244.0,31152.0,1007.0,908.0,32006,31966,189,40
2010-04-05,30353.0,31285.0,1041.0,932.0,33296,32354,1330,942
2010-04-06,30452.0,31433.0,1080.0,981.0,33729,32243,1375,1486
2010-04-07,30545.0,31532.0,1080.0,987.0,33643,32226,1400,1417
2010-04-08,30631.0,31623.0,1078.0,992.0,33644,32015,1418,1629
2010-04-09,30704.0,31709.0,1077.0,1004.0,33318,31551,1303,1767
2010-04-10,30787.0,31748.0,1043.0,960.0,31874,31647,323,227
2010-04-11,30879.0,31793.0,1006.0,914.0,31882,31833,235,49
2010-04-12,30973.0,31918.0,1039.0,946.0,33200,31998,1367,1202
2010-04-13,31067.0,32058.0,1085.0,991.0,33538,32114,1540,1424
2010-04-14,31144.0,32154.0,1086.0,1010.0,33544,32080,1430,1464
2010-04-15,31202.0,32232.0,1088.0,1030.0,33495,31698,1415,1797
2010-04-16,31245.0,32281.0,1079.0,1036.0,32971,31364,1273,1607
2010-04-17,31300.0,32290.0,1045.0,990.0,31624,31517,260,107
2010-04-18,31361.0,32308.0,1008.0,947.0,31760,31747,243,13
2010-04-19,31427.0,32404.0,1044.0,977.0,33083,32008,1336,1075
2010-04-20,31486.0,32507.0,1081.0,1021.0,33377,32006,1369,1371
2010-04-21,31528.0,32567.0,1081.0,1040.0,33387,31851,1381,1536
2010-04-22,31557.0,32605.0,1078.0,1048.0,33117,31510,1266,1607
2010-04-23,31572.0,32627.0,1070.0,1055.0,32767,31090,1257,1677
2010-04-24,31587.0,32606.0,1034.0,1019.0,31370,31061,280,309
2010-04-25,31619.0,32581.0,994.0,962.0,31254,31209,193,45
2010-04-26,31658.0,32648.0,1029.0,989.0,32624,31613,1415,1011
2010-04-27,31696.0,32733.0,1074.0,1036.0,33193,31727,1580,1466
2010-04-28,31728.0,32778.0,1081.0,1050.0,33290,31741,1563,1549
2010-04-29,31739.0,32810.0,1082.0,1071.0,33236,31459,1495,1777
2010-04-30,31740.0,32829.0,1090.0,1089.0,33066,31484,1607,1582
2010-05-01,31747.0,32804.0,1064.0,1058.0,31992,31749,508,243
2010-05-02,31755.0,32775.0,1029.0,1020.0,32011,31969,262,42
2010-05-03,31775.0,32822.0,1068.0,1048.0,33381,32417,1412,964
2010-05-04,31784.0,32884.0,1109.0,1099.0,33849,32250,1432,1599
2010-05-05,31785.0,32900.0,1115.0,1115.0,33770,32361,1520,1409
2010-05-06,31779.0,32899.0,1114.0,1120.0,33710,32074,1349,1636
2010-05-07,31763.0,32894.0,1115.0,1131.0,33505,31758,1431,1747
2010-05-08,31758.0,32844.0,1080.0,1086.0,32128,31858,370,270
2010-05-09,31779.0,32807.0,1049.0,1028.0,32211,32185,353,26
2010-05-10,31804.0,32865.0,1086.0,1061.0,33626,32389,1441,1237
2010-05-11,31824.0,32933.0,1129.0,1109.0,33910,32446,1521,1464
2010-05-12,31845.0,32962.0,1138.0,1117.0,34084,32614,1638,1470
2010-05-13,31857.0,32981.0,1136.0,1124.0,34093,32475,1479,1618
2010-05-14,31864.0,32995.0,1138.0,1131.0,33961,32299,1486,1662
2010-05-15,31886.0,32966.0,1102.0,1080.0,32629,32352,330,277
2010-05-16,31926.0,32953.0,1067.0,1027.0,32581,32556,229,25
2010-05-17,31969.0,33031.0,1105.0,1062.0,33955,32814,1399,1141
2010-05-18,32016.0,33115.0,1146.0,1100.0,34299,33142,1485,1157
2010-05-19,32052.0,33169.0,1154.0,1117.0,34708,33110,1566,1598
2010-05-20,32082.0,33205.0,1153.0,1123.0,34445,32887,1335,1558
2010-05-21,32108.0,33232.0,1151.0,1125.0,34202,32631,1315,1571
2010-05-22,32149.0,33226.0,1119.0,1078.0,32938,32737,307,201
2010-05-23,32211.0,33234.0,1086.0,1023.0,33005,32972,268,33
2010-05-24,32290.0,33339.0,1127.0,1049.0,34502,33421,1530,1081
2010-05-25,32366.0,33464.0,1174.0,1098.0,35018,33496,1597,1522
2010-05-26,32424.0,33542.0,1176.0,1118.0,34970,33353,1474,1617
2010-05-27,32470.0,33593.0,1169.0,1123.0,34727,33100,1374,1627
2010-05-28,32506.0,33630.0,1160.0,1124.0,34388,32817,1288,1571
2010-05-29,32556.0,33627.0,1121.0,1071.0,33146,32957,329,189
2010-05-30,32611.0,33631.0,1075.0,1020.0,33180,33148,223,32
2010-05-31,32665.0,33678.0,1067.0,1013.0,33404,33367,256,37
2010-06-01,32723.0,33778.0,1113.0,1055.0,35014,33707,1647,1307
2010-06-02,32776.0,33842.0,1119.0,1066.0,35294,34006,1587,1288
2010-06-03,32841.0,33902.0,1126.0,1061.0,35665,34194,1659,1471
2010-06-04,32894.0,33963.0,1122.0,1069.0,35600,33954,1406,1646
2010-06-05,32955.0,33980.0,1086.0,1025.0,34204,33904,250,300
2010-06-06,33034.0,34001.0,1046.0,967.0,34134,34120,230,14
2010-06-07,33120.0,34113.0,1080.0,993.0,35503,34457,1383,1046
2010-06-08,33197.0,34242.0,1122.0,1045.0,36084,34492,1627,1592
2010-06-09,33273.0,34323.0,1126.0,1051.0,36060,34651,1568,1409
2010-06-10,33331.0,34399.0,1126.0,1068.0,36177,34209,1526,1968
2010-06-11,33378.0,34450.0,1119.0,1071.0,35612,34026,1403,1586
2010-06-12,33429.0,34457.0,1079.0,1028.0,34316,33996,290,320
2010-06-13,33489.0,34464.0,1035.0,975.0,34166,34099,170,67
2010-06-14,33549.0,34561.0,1072.0,1012.0,35524,34140,1425,1384
2010-06-15,33601.0,34664.0,1115.0,1063.0,35685,34128,1545,1557
2010-06-16,33649.0,34723.0,1122.0,1074.0,35718,34256,1590,1462
2010-06-17,33672.0,34765.0,1116.0,1093.0,35556,33829,1300,1727
2010-06-18,33695.0,34787.0,1115.0,1092.0,35375,33793,1546,1582
2010-06-19,33725.0,34774.0,1080.0,1050.0,34066,33788,273,278
2010-06-20,33769.0,34767.0,1042.0,998.0,33967,33945,179,22
2010-06-21,33814.0,34844.0,1075.0,1031.0,35266,34082,1321,1184
2010-06-22,33844.0,34929.0,1116.0,1085.0,35556,33899,1474,1657
2010-06-23,33858.0,34960.0,1116.0,1103.0,35438,33819,1539,1619
2010-06-24,33856.0,34964.0,1106.0,1108.0,35117,33449,1298,1668
2010-06-25,33849.0,34957.0,1101.0,1107.0,34760,33147,1311,1613
2010-06-26,33849.0,34914.0,1065.0,1066.0,33450,33081,303,369
2010-06-27,33866.0,34880.0,1031.0,1014.0,33357,33323,276,34
2010-06-28,33881.0,34933.0,1068.0,1053.0,34754,33411,1431,1343
2010-06-29,33881.0,34985.0,1104.0,1103.0,34720,33168,1309,1552
2010-06-30,33861.0,35020.0,1139.0,1159.0,34466,32766,1298,1700
2010-07-01,33822.0,34986.0,1125.0,1164.0,33990,32543,1224,1447
2010-07-02,33770.0,34944.0,1122.0,1174.0,34037,32429,1494,1608
2010-07-03,33719.0,34849.0,1079.0,1130.0,32817,32662,388,155
2010-07-04,33683.0,34759.0,1040.0,1076.0,32891,32869,229,22
2010-07-05,33653.0,34723.0,1040.0,1070.0,33133,33026,264,107
2010-07-06,33622.0,34735.0,1082.0,1113.0,34488,33187,1462,1301
2010-07-07,33584.0,34710.0,1088.0,1126.0,34765,33308,1578,1457
2010-07-08,33535.0,34660.0,1076.0,1124.0,34569,33035,1261,1534
2010-07-09,33474.0,34608.0,1072.0,1133.0,34501,32821,1466,1680
2010-07-10,33430.0,34504.0,1029.0,1074.0,33057,32882,236,175
2010-07-11,33397.0,34418.0,988.0,1021.0,33040,33020,158,20
2010-07-12,33365.0,34422.0,1025.0,1056.0,34417,33059,1397,1358
2010-07-13,33332.0,34431.0,1066.0,1100.0,34463,33090,1404,1373
2010-07-14,33287.0,34395.0,1063.0,1108.0,34439,32798,1349,1641
2010-07-15,33228.0,34341.0,1054.0,1114.0,34071,32352,1273,1719
2010-07-16,33156.0,34274.0,1046.0,1118.0,33701,32102,1349,1599
2010-07-17,33098.0,34168.0,1012.0,1069.0,32363,32100,261,263
2010-07-18,33044.0,34063.0,964.0,1019.0,32230,32148,130,82
2010-07-19,32995.0,34045.0,1001.0,1050.0,33518,32315,1370,1203
2010-07-20,32945.0,34036.0,1041.0,1091.0,33705,32452,1390,1253
2010-07-21,32891.0,33984.0,1039.0,1093.0,33699,32462,1247,1237
2010-07-22,32843.0,33923.0,1033.0,1081.0,33748,32457,1286,1291
2010-07-23,32793.0,33865.0,1023.0,1072.0,33697,32327,1240,1370
2010-07-24,32763.0,33783.0,990.0,1021.0,32657,32537,330,120
2010-07-25,32749.0,33717.0,954.0,968.0,32766,32730,229,36
2010-07-26,32739.0,33740.0,991.0,1001.0,34145,32787,1415,1358
2010-07-27,32722.0,33768.0,1029.0,1046.0,34200,32817,1413,1383
2010-07-28,32700.0,33753.0,1031.0,1052.0,34288,32757,1471,1531
2010-07-29,32678.0,33731.0,1031.0,1054.0,34073,32489,1316,1584
2010-07-30,32659.0,33709.0,1031.0,1050.0,33800,32199,1311,1601
2010-07-31,32652.0,33659.0,1001.0,1007.0,32500,32339,301,161
2010-08-01,32654.0,33609.0,957.0,954.0,32516,32501,177,15
2010-08-02,32662.0,33643.0,989.0,981.0,33857,32901,1356,956
2010-08-03,32656.0,33686.0,1024.0,1030.0,34168,32677,1267,1491
2010-08-04,32640.0,33716.0,1060.0,1076.0,34046,32556,1369,1490
2010-08-05,32621.0,33695.0,1055.0,1074.0,33846,32604,1290,1242
2010-08-06,32590.0,33666.0,1045.0,1076.0,33895,32384,1291,1511
2010-08-07,32572.0,33602.0,1012.0,1030.0,32657,32487,273,170
2010-08-08,32567.0,33542.0,970.0,975.0,32694,32681,207,13
2010-08-09,32566.0,33579.0,1012.0,1013.0,34163,32848,1482,1315
2010-08-10,32559.0,33618.0,1052.0,1059.0,34214,32804,1366,1410
2010-08-11,32547.0,33613.0,1054.0,1066.0,34258,32703,1454,1555
2010-08-12,32528.0,33596.0,1049.0,1069.0,33973,32516,1270,1457
2010-08-13,32508.0,33575.0,1048.0,1068.0,33813,32198,1297,1615
2010-08-14,32507.0,33523.0,1016.0,1016.0,32507,32335,309,172
2010-08-15,32520.0,33485.0,977.0,965.0,32540,32476,205,64
2010-08-16,32540.0,33535.0,1015.0,995.0,33871,32706,1395,1165
2010-08-17,32562.0,33599.0,1060.0,1038.0,34168,32811,1462,1357
2010-08-18,32578.0,33625.0,1063.0,1047.0,34282,32794,1471,1488
2010-08-19,32583.0,33639.0,1061.0,1056.0,34129,32610,1335,1519
2010-08-20,32586.0,33653.0,1070.0,1067.0,34115,32545,1505,1570
2010-08-21,32591.0,33621.0,1035.0,1030.0,32788,32613,243,175
2010-08-22,32608.0,33593.0,1002.0,985.0,32859,32835,246,24
2010-08-23,32627.0,33645.0,1037.0,1017.0,34214,33118,1379,1096
2010-08-24,32647.0,33709.0,1081.0,1062.0,34680,33305,1562,1375
2010-08-25,32661.0,33730.0,1084.0,1070.0,34793,33212,1488,1581
2010-08-26,32672.0,33744.0,1083.0,1072.0,34615,33165,1403,1450
2010-08-27,32678.0,33753.0,1080.0,1074.0,34544,32937,1379,1607
2010-08-28,32695.0,33725.0,1047.0,1030.0,33249,32994,312,255
2010-08-29,32728.0,33706.0,1011.0,977.0,33223,33200,229,23
2010-08-30,32765.0,33777.0,1048.0,1012.0,34629,33427,1429,1202
2010-08-31,32801.0,33858.0,1094.0,1057.0,34958,33598,1531,1360
2010-09-01,32824.0,33901.0,1100.0,1077.0,35150,33584,1552,1566
2010-09-02,32856.0,33932.0,1107.0,1075.0,35074,33641,1490,1433
2010-09-03,32889.0,33964.0,1108.0,1075.0,35013,33544,1372,1469
2010-09-04,32918.0,33963.0,1074.0,1045.0,33821,33480,277,341
2010-09-05,32961.0,33956.0,1038.0,995.0,33688,33654,208,34
2010-09-06,32999.0,33998.0,1038.0,999.0,33926,33638,272,288
2010-09-07,33037.0,34082.0,1083.0,1046.0,35207,33808,1569,1399
2010-09-08,33069.0,34120.0,1083.0,1051.0,35302,33818,1494,1484
2010-09-09,33096.0,34153.0,1084.0,1056.0,35196,33625,1378,1571
2010-09-10,33127.0,34183.0,1087.0,1056.0,35165,33622,1540,1543
2010-09-11,33169.0,34183.0,1056.0,1013.0,33963,33788,341,175
2010-09-12,33229.0,34191.0,1021.0,961.0,34052,33997,264,55
2010-09-13,33294.0,34287.0,1058.0,993.0,35400,34271,1403,1129
2010-09-14,33359.0,34397.0,1103.0,1037.0,35822,34441,1551,1381
2010-09-15,33428.0,34465.0,1105.0,1037.0,35912,34751,1471,1161
2010-09-16,33485.0,34529.0,1101.0,1044.0,36101,34540,1350,1561
2010-09-17,33540.0,34588.0,1103.0,1048.0,36067,34445,1527,1622
2010-09-18,33600.0,34610.0,1069.0,1009.0,34759,34417,314,342
2010-09-19,33669.0,34626.0,1026.0,958.0,34624,34596,207,28
2010-09-20,33737.0,34734.0,1065.0,997.0,35999,34653,1403,1346
2010-09-21,33795.0,34841.0,1104.0,1046.0,36092,34583,1439,1509
2010-09-22,33843.0,34904.0,1109.0,1060.0,36087,34563,1504,1524
2010-09-23,33874.0,34948.0,1105.0,1074.0,36003,34237,1440,1766
2010-09-24,33902.0,34975.0,1101.0,1073.0,35619,34055,1382,1564
2010-09-25,33920.0,34965.0,1063.0,1045.0,34307,33688,252,619
2010-09-26,33949.0,34942.0,1022.0,993.0,33850,33808,162,42
2010-09-27,33981.0,35007.0,1059.0,1027.0,35213,33954,1405,1259
2010-09-28,34001.0,35080.0,1099.0,1079.0,35404,33806,1450,1598
2010-09-29,34000.0,35092.0,1091.0,1092.0,34990,33385,1184,1605
2010-09-30,33977.0,35084.0,1084.0,1107.0,34700,32908,1315,1792
2010-10-01,33951.0,35056.0,1080.0,1105.0,34339,32819,1431,1520
2010-10-02,33926.0,34990.0,1038.0,1063.0,33067,32901,248,166
2010-10-03,33911.0,34927.0,1000.0,1015.0,33121,33091,220,30
2010-10-04,33904.0,34945.0,1034.0,1041.0,34379,33266,1288,1113
2010-10-05,33893.0,34976.0,1072.0,1083.0,34620,33329,1354,1291
2010-10-06,33887.0,35004.0,1111.0,1117.0,34763,33435,1434,1328
2010-10-07,33862.0,34988.0,1102.0,1126.0,34731,33079,1296,1652
